address,buildYear,lon,lat
"Ланское шоссе, 26 литер А",1969,30.32283,59.997113
"Ланское шоссе, 27 литер А",1961,30.309643,59.991853
"Ланское шоссе, 29 литер А",1961,30.310694,59.991664
"Ланское шоссе, 3 литер А",1961,30.302582,59.989306
"Ланское шоссе, 3/2 литер А",1958,30.303157,59.988838
"Ланское шоссе, 33 корп. 1 литер А",1964,30.31099,59.992195
"Ланское шоссе, 33 корп. 2 литер А",1967,30.311826,59.99166
"Ланское шоссе, 37 корп. 1 литер А",1964,30.313209,59.992897
"Ланское шоссе, 37 корп. 2 литер А",1965,30.313658,59.992299
"Ланское шоссе, 39 литер А",1960,30.314,59.992978
"Ланское шоссе, 4 литер А",1961,30.301738,59.99112
"Ланское шоссе, 43 литер А",1960,30.314584,59.993455
"Ланское шоссе, 45 литер А",1959,30.315302,59.993167
"Ланское шоссе, 49 литер А",1959,30.316407,59.993536
"Ланское шоссе, 5 литер А",1961,30.302932,59.989729
"Ланское шоссе, 59 литер А",1960,30.318851,59.994823
"Ланское шоссе, 6 литер А",1964,30.303157,59.991039
"Ланское шоссе, 61 литер А",1960,30.320701,59.994522
"Ланское шоссе, 65 литер А",1962,30.320854,59.995476
"Ланское шоссе, 69 литер А",1961,30.322543,59.996034
"Ланское шоссе, 7 литер А",1960,30.303759,59.989787
"Ланское шоссе, 71 литер А",1968,30.3238,59.996295
"Ланское шоссе, 8 литер А",1960,30.304558,59.991084
"Латышских Стрелков ул., 1 литер А",2008,30.470315,59.927171
"Латышских Стрелков ул., 11 корп. 1 литер А",1986,30.463111,59.928411
"Латышских Стрелков ул., 11 корп. 2",1985,30.463506,59.929957
"Латышских Стрелков ул., 15 корп. 1",2008,30.459455,59.929646
"Латышских Стрелков ул., 15 корп. 2",2008,30.459805,59.930354
"Латышских Стрелков ул., 15 корп. 3",2008,30.458952,59.930651
"Латышских Стрелков ул., 17 корп. 1",2008,30.458018,59.930092
"Латышских Стрелков ул., 3 литер А",2010,30.469444,59.926305
"Латышских Стрелков ул., 5 корп. 1",1985,30.469723,59.927883
"Латышских Стрелков ул., 5 корп. 2",1986,30.469776,59.928771
"Латышских Стрелков ул., 7 корп. 1",1986,30.468079,59.927193
"Латышских Стрелков ул., 9 корп. 2",1986,30.466875,59.929173
"Лахта, Колхозная ул., 36а литер А",1962,30.157091,59.994193
"Лахта, Колхозная ул., 38 литер А",1958,30.156273,59.994337
"Лахта, Колхозная ул., 42 литер А",1974,30.15524,59.994814
"Лахта, Красных Партизан ул., 2 литер А",1959,30.153992,59.992902
"Лахта, Луговая ул., 18/20 литер А",1957,30.169946,59.994072
"Лахтинская ул., 1/60 литер А",1882,30.304055,59.961395
"Лахтинская ул., 14 литер А",1903,30.301091,59.96217
"Лахтинская ул., 15 литер А",2002,30.299779,59.963088
"Лахтинская ул., 18 литер А",1901,30.299716,59.962746
"Лахтинская ул., 18 литер Б",1901,30.299716,59.962746
"Лахтинская ул., 19 литер А",1903,30.29871,59.963561
"Лахтинская ул., 20 литер А",1909,30.299312,59.962917
"Лахтинская ул., 22 литер А",1913,30.298989,59.96303
"Лахтинская ул., 23 литер А",1896,30.297533,59.963971
"Лахтинская ул., 23 литер Б",1903,30.298081,59.964151
"Лахтинская ул., 24 литер А",1910,30.298647,59.963178
"Лахтинская ул., 25 Б литер А",1911,30.296698,59.964255
"Лахтинская ул., 26 литер А",1901,30.298234,59.96335
"Лахтинская ул., 28 литер А",1900,30.297578,59.963602
"Лахтинская ул., 3 литер А",1906,30.302923,59.961868
"Лахтинская ул., 30 литер А",1910,30.297255,59.963728
"Лахтинская ул., 32 литер А",1898,30.296644,59.963958
"Лахтинская ул., 4 литер А",1907,30.303112,59.961354
"Лахтинская ул., 4 литер Б",1901,30.302843,59.961197
"Лахтинская ул., 6 литер А",1899,30.302654,59.961314
"Лахтинская ул., 6 литер В",1900,30.302968,59.961422
"Лахтинская ул., 7 литер А",1901,30.301962,59.962255
"Лахтинская ул., 8 литер А",1911,30.30233,59.961679
"Лахтинская ул., 9 литер А",1903,30.301208,59.962561
"Лахтинский пр., 108 литер А",1950,30.13369,59.993968
"Лахтинский пр., 109 литер А",1917,30.136331,59.99449
"Лахтинский пр., 118 литер А",1980,30.113828,59.995165
"Лахтинский пр., 120 литер А",1980,30.11319,59.995678
"Лахтинский пр., 122 литер А",1980,30.112472,59.995818
"Лахтинский пр., 51 литер А",1974,30.157702,59.991583
"Лахтинский пр., 92 литер А",1917,30.148539,59.992141
"Лебедева ул., 3 литер А",1973,30.35181,59.95612
"Лебедева ул., 5 литер А",1880,30.35181,59.95612
"Левашовский пр., 14 литер А",1905,30.290913,59.966129
"Левашовский пр., 14 литер В",1910,30.290913,59.966129
"Левашовский пр., 2 литер А",1956,30.29783,59.965881
"Левашовский пр., 3 литер А",1939,30.297228,59.966493
"Левашовский пр., 4 литер А",1912,30.29668,59.966079
"Лейтенанта Шмидта наб., 13 литер А",1919,30.282073,59.935692
"Лейтенанта Шмидта наб., 23 литер А",1828,30.276594,59.933943
"Лейтенанта Шмидта наб., 27/2 литер А",1885,30.275174,59.93323
"Лейтенанта Шмидта наб., 27/2 литер Б",1885,30.275444,59.933794
"Лейтенанта Шмидта наб., 29 литер А",1835,30.274851,59.933059
"Лейтенанта Шмидта наб., 3 литер А",1917,30.285047,59.936323
"Лейтенанта Шмидта наб., 37 литер А",1756,30.273198,59.932279
"Лейтенанта Шмидта наб., 7 литер А",1863,30.283762,59.936503
"Лени Голикова ул., 10",1966,30.231229,59.846143
"Лени Голикова ул., 100",1966,30.252474,59.834985
"Лени Голикова ул., 102 литер А",1969,30.251935,59.834759
"Лени Голикова ул., 104",1966,30.251414,59.83456
"Лени Голикова ул., 106",1966,30.250902,59.83432
"Лени Голикова ул., 108 литер А",1999,30.249941,59.833773
"Лени Голикова ул., 11",1967,30.228327,59.84612
"Лени Голикова ул., 112",1966,30.251315,59.83338
"Лени Голикова ул., 114",1966,30.251486,59.832769
"Лени Голикова ул., 114 корп. 2",1967,30.252645,59.833231
"Лени Голикова ул., 12",1966,30.231732,59.846486
"Лени Голикова ул., 13",1967,30.228642,59.84579
"Лени Голикова ул., 14",1966,30.232747,59.84687
"Лени Голикова ул., 15",1970,30.227689,59.845315
"Лени Голикова ул., 15 корп. 3",1970,30.224069,59.844262
"Лени Голикова ул., 15 корп. 4",1969,30.223243,59.843679
"Лени Голикова ул., 16",1966,30.232666,59.846156
"Лени Голикова ул., 17",1967,30.227824,59.844782
"Лени Голикова ул., 18",1966,30.232235,59.84579
"Лени Голикова ул., 19",1967,30.230169,59.845727
"Лени Голикова ул., 2",1983,30.229612,59.847874
"Лени Голикова ул., 20",1966,30.234822,59.846292
"Лени Голикова ул., 21",1967,30.229576,59.845026
"Лени Голикова ул., 22",1966,30.234005,59.84574
"Лени Голикова ул., 23",1967,30.229971,59.844705
"Лени Голикова ул., 23 корп. 3",1967,30.227321,59.844027
"Лени Голикова ул., 23 корп. 4",1967,30.226773,59.843796
"Лени Голикова ул., 23 корп. 5",1967,30.226198,59.843665
"Лени Голикова ул., 23 корп. 7",1968,30.22327,59.842933
"Лени Голикова ул., 24",1966,30.233403,59.84499
"Лени Голикова ул., 25",1968,30.231507,59.844904
"Лени Голикова ул., 26",1967,30.232783,59.844841
"Лени Голикова ул., 27 корп. 2",1970,30.229684,59.843896
"Лени Голикова ул., 27 корп. 3",1969,30.227995,59.843313
"Лени Голикова ул., 27 корп. 5",1967,30.225291,59.842535
"Лени Голикова ул., 27 корп. 6",1969,30.223943,59.842368
"Лени Голикова ул., 28",1966,30.235918,59.845885
"Лени Голикова ул., 29 корп. 5 литер А",2001,30.228273,59.842169
"Лени Голикова ул., 29 корп. 6 литер А",2004,30.226153,59.842291
"Лени Голикова ул., 29 корп. 7 литер А",2005,30.224716,59.841749
"Лени Голикова ул., 29 корп. 8 литер А",2005,30.2253,59.841292
"Лени Голикова ул., 30",1966,30.233924,59.844294
"Лени Голикова ул., 31",1968,30.229693,59.841934
"Лени Голикова ул., 31 корп. 3 литер А",1973,30.228157,59.840817
"Лени Голикова ул., 33 литер А",1967,30.232226,59.842418
"Лени Голикова ул., 34",1966,30.236259,59.845252
"Лени Голикова ул., 35",1993,30.234032,59.842675
"Лени Голикова ул., 36",1967,30.234418,59.843421
"Лени Голикова ул., 37 корп. 4",1967,30.229271,59.841089
"Лени Голикова ул., 37 литер А",1967,30.232675,59.842142
"Лени Голикова ул., 37/2 литер А",1967,30.231382,59.841595
"Лени Голикова ул., 38",1966,30.236655,59.844547
"Лени Голикова ул., 39 литер А",1967,30.232855,59.841812
"Лени Голикова ул., 4 литер А",1966,30.231714,59.847941
"Лени Голикова ул., 40",1966,30.235729,59.842779
"Лени Голикова ул., 42",1966,30.236071,59.843191
"Лени Голикова ул., 43 литер А",1967,30.233043,59.841337
"Лени Голикова ул., 44",1966,30.236448,59.84362
"Лени Голикова ул., 46",1966,30.236969,59.843896
"Лени Голикова ул., 47",1968,30.235092,59.841717
"Лени Голикова ул., 47 корп. 2 литер А",2004,30.234984,59.841025
"Лени Голикова ул., 47 корп. 3 литер А",2003,30.23369,59.841089
"Лени Голикова ул., 47 корп. 4 литер А",2003,30.233457,59.840469
"Лени Голикова ул., 48",1966,30.237831,59.84367
"Лени Голикова ул., 49",1967,30.234912,59.840519
"Лени Голикова ул., 5",1967,30.227564,59.846757
"Лени Голикова ул., 50",1968,30.236385,59.841844
"Лени Голикова ул., 51",1967,30.23519,59.840221
"Лени Голикова ул., 52 корп. 2 литер А",1999,30.237095,59.842472
"Лени Голикова ул., 52 корп. 3 литер А",1998,30.237957,59.842395
"Лени Голикова ул., 52 корп. 4 литер А",1998,30.237122,59.842766
"Лени Голикова ул., 52 корп. 5 литер А",1998,30.238065,59.843055
"Лени Голикова ул., 53",1978,30.236502,59.840673
"Лени Голикова ул., 54",1968,30.238092,59.841568
"Лени Голикова ул., 6 корп. 1",1999,30.230151,59.847178
"Лени Голикова ул., 6 корп. 2",1998,30.231031,59.847006
"Лени Голикова ул., 60",1969,30.241685,59.839723
"Лени Голикова ул., 62",1969,30.241524,59.83867
"Лени Голикова ул., 66",1967,30.244461,59.839199
"Лени Голикова ул., 68",1966,30.243383,59.838539
"Лени Голикова ул., 7 литер А",1969,30.229441,59.846549
"Лени Голикова ул., 70",1966,30.243742,59.838258
"Лени Голикова ул., 72",1966,30.244201,59.837983
